1264,"Ratton Park, Willingdon, Sussex, South-east England, England"
-66666762,"Yapton, Sussex, South-east England, England"
-66666762,"Ratton Park, Willingdon, Sussex, South-east England, England"
41916,"Boston, Massachusetts, United States"
45938,"City of London, Middlesex, London, England"
45938,"Tooting Lodge, Tooting, Surrey, London, England"
1971,"2 Bath Place, Cheltenham, Gloucestershire, South-west England, England"
87,"Londonderry, Co. Londonderry, Ireland"
22453,"Blythe Hall, Lathom, near Ormskirk, Lancashire, Merseyside, North-west England, England"
22453,"Chatham Place, Edge Hill, Liverpool, Lancashire, Merseyside, North-west England, England"
2146630535,"Muckamore Abbey, Co. Antrim, Ireland"
25482,"Albourne Place, Albourne, Sussex, South-east England, England"
43995,"Farleigh Priory, Maidstone, Kent, South-east England, England"
15182,"Marstow, Herefordshire, West Midlands, England"
2494,"49 Berkeley Square, Mayfair, London, Middlesex, London, England"
2494,"Riddlesworth Hall, Diss, Norfolk, East Anglia, England"
2146630819,"Berkeley Square, London, Middlesex, London, England"
2146630819,"Whittington Hall, Whittington, Lancashire, North-west England, England"
4875,Barbados
2146630821,"58 Upper Berkeley Street, London, Middlesex, London, England"
44894,"32 Woburn Place, London, Middlesex, London, England"
17508,"Bromfield, Cumbria, North-west England, England"
17508,"26 Philpot Lane, London, Middlesex, London, England"
17508,"New Barnes House, Hertfordshire, South-east England, England"
17508,"Upper Harley Street, Marylebone, London, Middlesex, South-east England, England"
8963,"The Hague, Netherlands"
8963,"Childwall, Liverpool, Lancashire, North-west England, England"
42424,"Liscard Hall, Central Park, Wallasey, Liverpool, Lancashire, Merseyside, North-west England, England"
42424,"Oak Hill House, Old Swan, Liverpool, Lancashire, Merseyside, North-west England, England"
43334,"110 Fenchurch Street, City of London, Middlesex, London, England"
14759,"110 Fenchurch Street, City of London, Middlesex, London, England"
11953,"16 Netherfield road (north), Liverpool, Lancashire, North-west England, England"
22187,"42 Russell Square, Brighton, Sussex, South-east England, England"
22187,"Netley Villa, Southsea, Hampshire, Wessex, England"
12145,"Chandos Place, Broadstairs, Kent, South-east England, England"
45684,"Milverton, Somerset, South-west England, England"
42595,"Cheltenham, Gloucestershire, South-west England, England"
3628,"6 York Place, Clifton, Bristol, Gloucestershire, South-west England, England"
3628,"7 York Place, Clifton, Bristol, Gloucestershire, South-west England, England"
3628,"York Place, Clifton, Bristol, Gloucestershire, South-west England, England"
45231,"Cranbrook, Kent, South-east England, England"
2146642713,"Bristol, Gloucestershire, South-west England, England"
11966,"Fore Street, Ilfracombe, Devon, Devon & Cornwall, England"
2146642715,"Bristol, Gloucestershire, South-west England, England"
2146642715,"7 Meridian Place, Bristol, Gloucestershire, South-west England, England"
-203405779,"Wells, Somerset, South-west England, England"
2146658981,"Clapham Common, Surrey, South-east England, England"
40876,"Abercromby Square, Liverpool, Lancashire, North-west England, England"
1680011290,"Box, Wiltshire, Wessex, England"
-1719786042,"Gateshead, Northumberland, Northern England, England"
2146647411,"Potterhanworth, Lincolnshire, East Midlands, England"
10571,"Calcutta, India"
10571,"10 Upper Berkeley Street, Portland Square, London, Middlesex, London, England"
21631,"Dinvin Street, Portpatrick, Wigtownshire, Southern Scotland, Scotland"
21631,"North Crescent, Finsbury, London, Middlesex, London, England"
1934603467,"Edinburgh, Midlothian (Edinburgh), Central Scotland, Scotland"
1934603467,"Toftfield [now Huntlyburn], Melrose, Roxburghshire, Southern Scotland, Scotland"
1934603467,"26 West Nicolson Street, Edinburgh, Midlothian (Edinburgh), Central Scotland, Scotland"
1934603467,"Cottage, Crammond, Edinburgh, Midlothian (Edinburgh), Central Scotland, Scotland"
14572,"Toftfield [now Huntlyburn], Melrose, Roxburghshire, Southern Scotland, Scotland"
19464,"Moore Town, Portland, Jamaica"
8055,"Amsterdam, Netherlands"
41779,"Amsterdam, Netherlands"
4843,"Cleveland House, St James's Square, London, Middlesex, London, England"
4843,"Raby Castle, Staindrop, Durham, Northern England, England"
24874,"Redland, Bristol, Gloucestershire, South-west England, England"
20384,"70 Fenchurch Street, City of London, Middlesex, London, England"
309443312,"Lombard Street, City of London, Middlesex, London, England"
43445,"10 Oxford Terrace, Peckham, Surrey, London, England"
12039,"10 Oxford Terrace, Peckham, Surrey, London, England"
44864,"Boulogne, France"
2146631343,"11 Fitzroy Square, London, Middlesex, London, England"
2146635582,"Ideford, Devon, Devon & Cornwall, England"
2146635582,"34 Richmond Terrace, Clifton, Bristol, Gloucestershire, South-west England, England"
2146635582,"Newport Row, Bishops Tawton, Barnstaple, Devon, Devon and Cornwall, England"
45599,"75 Oxford Terrace, Hyde Park, London, Middlesex, London, England"
45599,"Sackville Street, London, Middlesex, London, England"
45599,"Waterloo Place, Pall Mall, London, Middlesex, London, England"
42526,"3 Weymouth Street, London, Middlesex, London, England"
2146631979,"51 Lincoln's Inn Fields, London, Middlesex, London, England"
16378,"Hampstead, London, Middlesex, London, England"
16378,"Madras, India"
16378,Ceylon [Sri Lanka]
8748,"Amsterdam, Netherlands"
14167,"41 Hope Street, Mount Pleasant, Liverpool, Lancashire, North-west England, England"
42717,"3 Hatton Court, Threadneedle Street, London, Middlesex, London, England"
26074,"St Charteris, Westgate Road, Beckenham, Kent, South-east England, England"
2146643855,"St Michael, Barbados"
40833,"Woolwich, Kent, London, England"
8580,"Amsterdam, Netherlands"
41667,"Amsterdam, Netherlands"
22215,"Ainderby Hall, Ainderby Steeple, Yorkshire, Yorkshire, England"
19150,"Glasgow, Lanarkshire, Central Scotland, Scotland"
19150,"Kelly, Ayrshire, Southern Scotland, Scotland"
19150,"Seafield Cottage, Esplanade, Greenock, Renfrewshire, Central Scotland, Scotland"
2723,"Belsize Road, Hampstead, London, Middlesex, London, England"
2723,"St Petersburgh Place, Westminster, London, Middlesex, London, England"
2723,"Woronzow Road, London, Middlesex, London, England"
44946,"Dulford House, Cullompton, Devon, Devon & Cornwall, England"
46953,"10 Charlewood Place, Pimlico, London, Middlesex, London, England"
46953,"19 Catharine Street, Liverpool, Lancashire, Merseyside, North-west England, England"
46953,"3 Clarence Terrace, Tunbridge Wells, Kent, South-east England, England"
46953,"81 Bedford Street South, Mount Pleasant, Liverpool, Lancashire, Merseyside, North-west England, England"
5499,"Belsize Road, Hampstead, London, Middlesex, London, England"
5499,"Woronzow Road, London, Middlesex, London, England"
29549,"Glasgow, Lanarkshire, Central Scotland, Scotland"
29549,"Calder Park House, Baillieston Road, Glasgow, Lanarkshire, Central Scotland, Scotland"
2146631180,"97 Hatton Garden, London, Middlesex, London, England"
21817,"14 Hyde Park Gate South, London, Middlesex, London, England"
21817,"15 Campden Villas, Kensington, London, Middlesex, London, England"
21817,"4 Orme Square, Bayswater, London, Middlesex, London, England"
21817,"5 Hyde Park Gate South, London, Middlesex, London, England"
21817,"9 New Square, Lincoln's Inn, London, Middlesex, London, England"
21817,"9 St George's Terrace, Brighton, Sussex, South-east England, England"
21817,"John Street, Bedford Row, London, Middlesex, London, England"
21817,"Purberry Shot, Ewell Road, Ewell, Surrey, South-east England, England"
18247,"2 Pembroke Place, Liverpool, Lancashire, Merseyside, North-west England, England"
1283343189,"Norwood, Surrey, South-east England, England"
1283343189,"Himley Hall, Dudley, Worcestershire, West Midlands, England"
1283343189,"Park Lane , Westminster, London, London, England"
42559,"12 Stonebridge Villas, Lewisham, Kent, London, England"
2146630581,"Yalding, Kent, South-east England, England"
2146630291,"Sheerness, Kent, South-east England, England"
2146630291,"18 Pelham Road, London, Middlesex, London, England"
2146630291,"8 Stanhope Street, London, Middlesex, London, England"
8643,"Ripple, Worcestershire, West Midlands, England"
8643,"1 Thurloe Square, Kensington, London, Middlesex, London, England"
8643,"Chester Square, London, Middlesex, London, England"
46299,"51 Windmill Street, Manchester, Lancashire, North-west England, England"
40822,"The Grove, St Pancras, London, Middlesex, London, England"
9346,"Walton Hall, Wakefield, West Yorkshire, Yorkshire, England"
14205,"Abbey Foregate, Shrewsbury, Shropshire, West Midlands, England"
41428,"Kiltearn, Ross & Cromarty, Highlands & Islands, Scotland"
19192,"Wick Lodge, Hove, Sussex, South-east England, England"
15137,"Ottringham, Yorkshire, Yorkshire, England"
15137,"Oak Hill House, Old Swan, Liverpool, Lancashire, Merseyside, North-west England, England"
25911,"Beaumont Street, Marylebone, London, Middlesex, London, England"
601,"6 Rodney Terrace, Cheltenham, Gloucestershire, South-west England, England"
601,"Llangollen, Denbighshire, North Wales, Wales"
1229,"Llangollen, Denbighshire, North Wales, Wales"
2146631085,"Wellington, Shropshire, West Midlands, England"
2146630292,"Albemarle Street, London, Middlesex, London, England"
2146630292,"Battle Abbey, Battle, Sussex, South-east England, England"
43310,"Southborough, Tunbridge Wells, Kent, South-east England, England"
-1411443536,"Maryborough, Co. Laois, Ireland"
10343,"13 Wyndham Place, London, Middlesex, London, England"
10343,"Wentworth Place, Bryanston Square, London, Middlesex, London, England"
14968,"Belvidere Place, Southwark, London, Surrey, London, England"
14968,"Queen's Bench Prison, Borough Road, Southwark, London, Surrey, London, England"
-380914160,"49 Brownlow Street, Holborn, London, Middlesex, London, England"
19467,"Moore Town, Portland, Jamaica"
25474,"9 Park Street, Lansdown, Bath, Somerset, South-west England, England"
25474,"Piercefield House, Chepstow, Monmouthshire, South Wales, Wales"
43054,Scotland
2146630587,"Bath, Somerset, South-west England, England"
2146630587,"Park Street, Bristol, Gloucestershire, South-west England, England"
2146630587,"St Anns House, Melville Street, Ryde, Hampshire, Wessex, England"
41093,"Teignmouth, Devon, Devon & Cornwall, England"
11811,England
17792,"13 Howard Place, Edinburgh, Midlothian (Edinburgh), Central Scotland, Scotland"
17792,"3 Marlborough Terrace, Marylebone, London, Middlesex, London, England"
17792,"6 Warriston Crescent, Edinburgh, Midlothian (Edinburgh), Central Scotland, Scotland"
11912,"12 Gower Street, London, Middlesex, London, England"
11912,"6 Brixton Place, Brixton, Surrey, London, England"
22219,"The Rectory, Clipsham, Rutlandshire, East Midlands, England"
2146631172,"31 Fenchurch Street, City of London, Middlesex, London, England"
1639257577,"Pashley, Ticehurst, Sussex, South-east England, England"
-1950076938,"Pashley, Ticehurst, Sussex, South-east England, England"
8740,"Richmond Terrace, Earls Court, London, Middlesex, London, England"
2146631139,"Shortlands Farm, Dorking, Surrey, South-east England, England"
2146630669,"Shard's Place, Peckham, London, Surrey, London, England"
5628,"Bath, Somerset, South-west England, England"
5628,"Daniel Street, Bathwick, Bath, Somerset, South-west England, England"
2146631394,"Merton, Surrey, London, England"
21084,"Bristol, Gloucestershire, South-west England, England"
21084,"20 Kensington Square, Kensington, London, Middlesex, London, England"
21048,"18 London Street, City of London, Middlesex, London, England"
2146630847,"Stonewall, Chiddingstone, Kent, South-east England, England"
2146635973,"The Manse, Fettercairn, Aberdeenshire, North-east Scotland, Scotland"
650189141,"Penshurst, Sevenoaks, Kent, South-east England, England"
650189141,"Stonewall, Chiddingstone, Kent, South-east England, England"
650189141,"High Street, Sevenoaks, Kent, South-east England, England"
650189141,"Union Street, Deptford, Kent, London, England"
25105,"Edinburgh, Midlothian (Edinburgh), Central Scotland, Scotland"
1551281120,"50 North Castle Street, Edinburgh, Midlothian (Edinburgh), Central Scotland, Scotland"
2139520144,"Chertsey, Surrey, London, England"
42622,"Stamford, Lincolnshire, East Midlands, England"
16597,"Holywell, Stamford, Lincolnshire, East Midlands, England"
16597,"Chapel Allerton, Leeds, Yorkshire, Yorkshire, England"
22413,"Stamford, Lincolnshire, East Midlands, England"
2146630559,"Chalke, Kent, South-east England, England"
2146630559,"Sundridge, Sevenoaks (near), Kent, South-east England, England"
1301138979,"17 Pleasant Row, Pentonville, London, Middlesex, London, England"
42698,"Adderbury House, Lake Walk, Adderbury, Banbury, Oxfordshire, Central England, England"
1329477558,"Allerton Hall, Childwall, Liverpool, Lancashire, North-west England, England"
42599,"Mont le Grand, Heavitree, Exeter, Devon, Devon & Cornwall, England"
22542,"Moore Town, Portland, Jamaica"
44601,Australia
44601,"Inner Temple, City of London, Middlesex, London, England"
12046,"11-17 St Chad's Row, St Pancras, London, Middlesex, London, England"
12046,"12 Alma Road, Islington, London, Middlesex, London, England"
12046,"38 Mildmay Grove, Islington, London, Middlesex, London, England"
28134,"New Providence, Bahamas"
28134,"Lisson Grove South, London, Middlesex, London, England"
28134,"Robert Street, Kensington, London, Middlesex, London, England"
42605,"17 Chester Place, Lambeth, Lambeth, Surrey, London, England"
42605,"33 Huggins Cottages, Northfleet, Aylesford, Kent, South-east England , England"
2146630449,"Stanley House, Kings Road, Chelsea, London, Middlesex, London, England"
28982,"Kensington House Lunatic Asylum, Kensington High Street, Kensington, London, Middlesex, London, England"
1266,"Newlands, Weston Grove, Thames Ditton, Surrey, South-east England, England"
2146630575,"Hendon, Middlesex, London, England"
41693," 37 Grove End Road, St Johns Wood, London, Middlesex, London, England"
2146640929,"Ryde, Isle of Wight, Hampshire, Wessex, England"
12103,"61 Gower Street, Bloomsbury, London, Middlesex, London, England"
46671,"7 Grays Inn, London, Middlesex, London, England"
42643,"Winchester, Hampshire, Wessex, England"
1328470126,"Eccleston Street, Prescot, Liverpool, Lancashire, North-west England, England"
1328470126,"West Cottage, Leicester (near), Leicestershire, East Midlands, England"
27799,"12 Forth Street, Edinburgh, Midlothian (Edinburgh), Central Scotland, Scotland"
27799,"12 Maitland Street, Edinburgh, Midlothian (Edinburgh), Central Scotland, Scotland"
23387,"Inverurie, Aberdeenshire, North-east Scotland, Scotland"
43267,Scotland
2146645551,"30 Marine Parade, Brighton, Sussex, South-east England, England"
42042,"6 Wanford Court, London, Middlesex, London, England"
42042,"9 Grafton Street, London, Middlesex, London, England"
23313,Britain
2146632498,"St John Street, Monmouth, Monmouthshire, South Wales, Wales"
1412149867,"Devonshire Street, London, Middlesex, London, England"
26094,"Queen's College, Oxford, Oxfordshire, Central England, England"
26150,"Lymington, Hampshire, Wessex, England"
26150,"Bath, Somerset, South-west England, England"
26150,"Downton, Hordle, Hampshire, Wessex, England"
6882,"17 Bridge Street, Bristol, Gloucestershire, South-west England, England"
6882,"17 Richmond Terrace, Clifton, Bristol, Gloucestershire, South-west England, England"
41772,"Lancaster, Lancashire, North-west England, England"
45620,"37 Wigmore street, London, Middlesex, London, England"
1339340020,"St Helier, Jersey, South-east England, England"
1339340020,"Woolwich, Kent, London, England"
1339573750,"13 Howard Place, Edinburgh, Midlothian (Edinburgh), Central Scotland, Scotland"
1339573750,"3 East Brighton Crescent, Portobello, Edinburgh, Midlothian (Edinburgh), Central Scotland, Scotland"
1339573750,"3 Marlborough Terrace, Marylebone, London, Middlesex, London, England"
1339573750,"Gowan Cottage, Linlithgow, Linlithgowshire (West Lothian), Central Scotland, Scotland"
43194,"Edinburgh, Midlothian (Edinburgh), Central Scotland, Scotland"
43194,"92 Highlanders Barracks, Perth, Perthshire, North-east Scotland, Scotland"
6068,"Budleigh Salterton, Devon, Devon & Cornwall, England"
9930,"4 Everton Crescent, Liverpool, Lancashire, North-west England, England"
22397,"Cambridge Terrace, Hyde Park, London, Middlesex, London, England"
45292,"Royal Hospital, Chelsea, London, Middlesex, London, England"
45293,"Royal Hospital, Chelsea, London, Middlesex, London, England"
916,"Frampost, East Grinstead, Sussex, South-east England, England"
14404,"Cheltenham, Gloucestershire, South-west England, England"
41054,"11 Portman Street, Portman Square, London, Middlesex, London, England"
2146630971,"Brighton, Sussex, South-east England, England"
2146631844,"Jersey, South-east England, England"
2146640649,"6 Henrietta Street, Covent Garden, London, Middlesex, London, England"
11532,"19 Cumberland Terrace, Regents Park, London, Middlesex, London, England"
12261,"9 Hatherly Place, Cheltenham, Gloucestershire, South-west England, England"
21032,"London, Middlesex, London, England"
2146630779,"Uplands House, Chelsham, Shropshire, West Midlands, England"
29554,"17 Crutched Friars, City of London, Middlesex, London, England"
28188,"49 Torrington Square, Bloomsbury, London, Middlesex, London, England"
30169,"The Hermitage, Sligo, Sligo, Ireland"
1310132609,"Morley House, Stanton Drew, Somerset, South-west England, England"
17325,"Brighton, Sussex, South-east England, England"
17325,"6 Grafton Street East, Marylebone, London, Middlesex, London, England"
17325,"Hamilton Villa, Commercial Road, Southampton, Hampshire, Wessex, England"
17325,"Lansells Place, Margate, Kent, South-east England , England"
17325,"Sloane Street, London, Middlesex, London, England"
28769,"33 Bryanston Square, London, Middlesex, London, England"
43944,"Bodryddan Hall, Flint, Flintshire, North Wales, Wales"
4909,"1 Chester Terrace, Regents Park, London, Middlesex, London, England"
2146631754,"Brock Street, Bath, Somerset, South-west England, England"
15108,"Bishopwearmouth, Sunderland, Durham, Northern England, England"
-2081597774,"Sidmouth, Devon, Devon & Cornwall, England"
-2081597774,"Hughenden House, High Wycombe, Buckinghamshire, Central England, England"
-2081597774,"Marlow Park, Marlow, Buckinghamshire, Central England, England"
41619,"Linkfield, Musselburgh, East Lothian, Central Scotland, Scotland"
4583,"Marchfield, Wokingham, Berkshire, Central England, England"
4583,"Warrior Square, St Leonards-on-Sea, Sussex, South-east England, England"
4583,"Woburn Place, London, Middlesex, London, England"
2146630755,"Formosa Place, Cookham, Berkshire, Central England, England"
45180,"12 Essex Street, Strand, London, Middlesex, London, England"
45180,"23 Russell Square, Bloomsbury, London, Middlesex, London, England"
5395,"Islip, Northamptonshire, Central England, England"
45215,"Yorkshire, England"
45215,"Hill House, Frenchgate, Richmond, Yorkshire, Yorkshire, England"
21522,"Liverpool, Lancashire, North-west England, England"
21522,"Dingle Lane, Toxteth Park, Liverpool, Lancashire, Merseyside, North-west England, England"
21522,"King street, Liverpool, Lancashire, Merseyside, North-west England, England"
1318320185,"Brockhurst Lodge, Alverstoke, Hampshire, Wessex, England"
1318320185,"Sloane Street, London, Middlesex, London, England"
5930,"Buckland Grange, Newchurch, Ryde, Isle of Wight, Hampshire, Wessex, England"
16552,"Alverstoke, Hampshire, Wessex, England"
28865,France
19636,"Waltham Cross, Cheshunt, Hertfordshire, South-east England, England"
19636,"33 The Cedars, Putney, Surrey, London, England"
-1032644330,"Pitsford, Northamptonshire, Central England, England"
23255,"Ramsay, Ontario, Canada"
13393,"Ripple, Worcestershire, West Midlands, England"
19855,"New Square, Lincolns Inn, City of London, Middlesex, London, England"
46039,"Nova Scotia, Canada"
431,"17 Woburn Place, London, Middlesex, London, England"
105,"Bury St Edmunds, Suffolk, East Anglia, England"
16446,"St Mary Abbotts, Kensington, London, Middlesex, London, England"
7765,"Dorset Place, Marylebone, London, Middlesex, London, England"
7765,"Lee Terrace, Blackheath, Kent, South-east England, England"
7765,"Russell Square, London, Middlesex, London, England"
28386,"Dublin, Co. Dublin, Ireland"
18867,Scotland
44293,"Brompton Regis, Somerset, South-west England, England"
44293,"2 Wellington Terrace, Madron, Penzance, Cornwall, Devon & Cornwall, England"
46800,"Teignmouth, Devon, Devon & Cornwall, England"
11284,"16 Montague Square, London, Middlesex, London, England"
2146630889,"Castelnau House, Mortlake, Surrey, South-east England, England"
8670,"3 Goree Piazza, Liverpool, Lancashire, North-west England, England"
8670,"61 Rodney Street, Liverpool, Lancashire, North-west England, England"
21607,"1 Gower Place, St Pancras, London, Middlesex, London, England"
21607,"8 Stanhope Place, St Pancras, London, Middlesex, London, England"
2146640925,"Newport, Isle of Wight, Hampshire, Wessex, England"
16235,"Bryngwyn, Llanfechan, Montgomeryshire, Mid-Wales, Wales"
25546,"Shooters Hill, Blackheath, Kent, London, England"
14177,"Sedbergh, Cumberland, North-west England, England"
14177,"Hole House, Sedbergh, Yorkshire, Yorkshire, England"
1340271986,"Downing Street, London, Middlesex, London, England"
1340271986,"Sussex Place, Regent's Park, London, Middlesex, London, England"
16372,"Chilham Castle, Canterbury, Kent, South-east England, England"
29808,"Chester Terrace, London, Middlesex, London, England"
2146630679,"South Terrace, Eastbourne, Sussex, South-east England, England"
18594,"Newstead Abbey, Nottinghamshire, East Midlands, England"
42755,"21 Montague Street, Russell Square, London, Middlesex, London, England"
42755,"35 Mortimer Street, Cavendish Square, London, Middlesex, London, England"
4276,Barbados
4276,"5 Deanhaugh, Dean Village, Edinburgh, Midlothian (Edinburgh), Central Scotland, Scotland"
4276,"Summer Place, Inverleith Row, Edinburgh, Midlothian (Edinburgh), Central Scotland, Scotland"
3021,Barbados
3021,"211 Bolton Road, Elton, Lancashire, North-west England, England"
3021,"32 Rankeillor Street, Edinburgh, Midlothian (Edinburgh), Central Scotland, Scotland"
3021,"50 Rankeillor St, Edinburgh, Midlothian (Edinburgh), Central Scotland, Scotland"
46454,"Bullington, Andover, Hampshire, Wessex, England"
42178,"32 Guilford Street, London, Middlesex, London, England"
42178,"52 Gower Street, Bloomsbury, London, Middlesex, London, England"
2146660559,"Clapham Common, Surrey, South-east England, England"
19416,"5 Montagu Street, London, Middlesex, London, England"
19416,"Lombard Street, City of London, Middlesex, London, England"
19416,"The Grove, Epsom, Surrey, London, England"
43519,"Edgbaston, Birmingham, Warwickshire, West Midlands, England"
43519,"Driffold House, Sutton Coldfield, Birmingham, Warwickshire, West Midlands, England"
43519,"Lombard Street, City of London, Middlesex, London, England"
2146631397,"Brussels, Belgium"
2146632111,"Baker Street, London, Middlesex, London, England"
2146631400,"Brussels, Belgium"
11716,"38 Dorset Square, London, Middlesex, London, England"
11716,"White Hall, Upper Rawcliffe with Tarnacre, Garstang, Lancashire, North-west England, England"
42306,"Camberwell Green, Camberwell, Surrey, London, England"
42306,"Norwood Lane, Dulwich, Surrey, London, England"
44476,"53 Cambridge Terrace, Hyde Park, London, Middlesex, London, England"
44476,"Bickley Hall, Bromley, Kent, London, England"
44478,"Widmore, Bromley, Kent, London, England"
44478,"Southborough Lodge, Bromley, Kent, London, England"
2146645481,"Laverstock House, Wiltshire, South-west England, England"
4790,"Guillards Oak, Midhurst, Sussex, South-east England, England"
2146645557,"Mylor, Cornwall, Devon & Cornwall, England"
46691,"3 Knightsbridge Terrace, London, Middlesex, London, England"
2146645559,"Budock, Cornwall, Devon and Cornwall, England"
2146630703,"Coleman Street, City of London, Middlesex, London, England"
25187,"Abbots Leigh, near Bristol, Somerset, South-west England, England"
25187,"Great George Street, Bristol, Gloucestershire, South-west England, England"
1342713201,"Harmony Hall, Melrose, Roxburghshire, Southern Scotland, Scotland"
46075,"Ramelton, Co. Donegal, Ireland, Ireland"
13160,"29 Charlotte Street, London, Middlesex, London, England"
13160,"Bishop Burton Hall, Beverley, Yorkshire, Yorkshire, England"
13160,"Speke Hall, Liverpool, Lancashire, Merseyside, North-west England, England"
41431,"Kiltearn, Ross & Cromarty, Highlands & Islands, Scotland"
41431,"2 Chandos Street, Cavendish Square, London, Middlesex, London, England"
41431,"Waylea, Guildford, Surrey, South-east England, England"
22437,"Stamford Hill, London, Middlesex, London, England"
8746,"Crantit, Kirkwall, Orkney, Highlands & Islands, Scotland"
8746,"Kiltearn, Ross & Cromarty, Highlands & Islands, Scotland"
2146633504,"Mossley Hill, Liverpool, Lancashire, Merseyside, North-west England, England"
2146631223,"Gravesend, Kent, South-east England , England"
28297,"Tours, France"
2146630290,"Pelham Terrace, Brompton, London, Middlesex, London, England"
2146630290,"Queen's Bench Prison, Borough Road, Southwark, London, Surrey, London, England"
2146631004,"Liverpool, Lancashire, North-west England, England"
2146633424,"East Harling, Norfolk, East Anglia, England"
2146633424,"18 Pelham Road, London, Middlesex, London, England"
2146633424,"35 Northumberland Street , Marylebone, London, Middlesex, London, England"
2146633424,"42 Leicester Square, London, Middlesex, London, England"
44216,"Bristol, Gloucestershire, South-west England, England"
44216,"Down Side House, Downside Road, Westbury, Clifton, Bristol, Gloucestershire, South-west England, England"
40842,"New City Chambers, City of London, Middlesex, London, England"
22724203,"Haverhill, Suffolk, South-east England, England"
44380,"Naas, Co. Kildare, Ireland"
-1646554030,"Haverhill, Suffolk, South-east England, England"
-1646554030,"Bower Hall, Steeple Bumpstead, Essex, South-east England, England"
16596,"Exeter, Devon, Devon & Cornwall, England"
42074,"Fordingbridge, Hampshire, Wessex, England"
11253,"4 Gloucester Row, Weymouth, Dorset, Wessex, England"
11253,"Brook Heath, Fordingbridge, Hampshire, Wessex, England"
43237,"Hertford Street, Mayfair, London, Middlesex, London, England"
43237,"Michelgrove, Arun, Sussex, South-east England, England"
43237,"Tilgate Forest Lodge, Crawley (near), Sussex, South-east England, England"
2146630775,"Bridge Street, Westminster, London, Middlesex, London, England"
41016,"Wadhurst, Sussex, South-east England, England"
856046146,"Vicarage, Grindleton, Clitheroe, Lancashire, North-west England, England"
42287,"Milford, Hampshire, Wessex, England"
1308824760,"Berry Pomeroy, Devon , Devon & Cornwall, England"
46368,"Holland House, Holland Park, London, Middlesex, London, England"
46368,"Winterslow House, Winterslow, Wiltshire, Wessex, England"
45942,"Hallowell, Maine, United States of America"
45943,"Hallowell, Maine, United States of America"
18503,"Camberwell, Surrey, London, England"
18503,"Mincing Lane, City of London, Middlesex, London, England"
41626,"1 Ellis Street, Chelsea, London, Middlesex, London, England"
41626,"City Road, London, Middlesex, London, England"
41626,"Jervin Street, Cripplegate, London, Middlesex, London, England"
2146630651,"Exeter, Devon, Devon & Cornwall, England"
2146630651,"Upper Phillimore Place, Kensington, London, Middlesex, London, England"
2146631138,"Barking, Essex, South-east England , England"
16655,"Balnain, Highlands & Islands, Scotland"
46210,"Church Street, Stoke Newington, London, Middlesex, London, England"
2146630753,"Milstead, Kent, South-east England, England"
484,"15 Circus, Bath, Somerset, South-west England, England"
10107,"Liverpool, Lancashire, North-west England, England"
14496,Britain
43576,"Greenwich, Kent, London, England"
43576,"Govray Lodge, Jersey, South-east England, England"
39555219,"Edinburgh, Midlothian (Edinburgh), Central Scotland, Scotland"
24498,"Kettleburgh, Woodbridge, Suffolk, East Anglia, England"
41204,Barbados
41204,"Clifton, Bristol, Gloucestershire, South-west England, England"
41204,"2 Brunswick Terrace, Birkenhead, Cheshire, North-west England, England"
41204,"43 Queen Street, Everton, Liverpool, Lancashire, North-west England, England"
41204,"South Hill, Toxteth Park, Liverpool, Lancashire, North-west England, England"
43842,"1 Lime Street Square, London, Middlesex, London, England"
23359,"12 Beaumont Street, London, Middlesex, London, England"
23359,"20 Great Quebec Street, London, Middlesex, London, England"
2146632018,"Tiverton, Devon, Devon & Cornwall, England"
2146632018,"Laugharne, Carmarthenshire, South Wales, Wales"
2146632018,"Leamington Spa, Warwickshire, West Midlands, England"
2146632015,"Tiverton, Devon, Devon & Cornwall, England"
2146632015,"Laugharne, Carmarthenshire, South Wales, Wales"
2146632015,"Leamington Spa, Warwickshire, West Midlands, England"
41050,"Silton, Dorset, Wessex, England"
41050,"Durnford Street, East Stonehouse, Plymouth, Devon, Devon & Cornwall, England"
600,"Elm Lodge, Bursledon, Hampshire, Wessex, England"
2146630497,"Cheltenham, Gloucestershire, South-west England, England"
2146632453,"1 St Ann's Villas, Richmond, Surrey, South-east England, England"
1146,"41 Lowndes Street, Belgrave Square, London, Middlesex, London, England"
45685,"Colyton, Devon, Devon and Cornwall, England"
45685,"Stogumber, Somerset, South-west England, England"
45680,"9 Lansdown Place, Bath, Somerset, South-west England, England"
3583,"Hayes Place, Hayes, Kent, South-east England, England"
46535,"Baddesley Clinton, Warwickshire, West Midlands, England"
15140,"St Swithins Lane, City of London, Middlesex, London, England"
23816,"Clements Lane, City of London, Middlesex, London, England"
23816,"Upper Bedford Place, Russell Square, London, Middlesex, London, England"
2146630489,"Ilchester Place, North Brixton, London, Surrey, London, England"
256,"Peckforton Castle, Peckforton, Cheshire, North-west England, England"
256,"Sackville Street, London, Middlesex, London, England"
2146631418,"Piccadilly, London, Middlesex, South-east England, England"
44275,"Plymouth, Devon, Devon & Cornwall, England"
723,"3 Vyvyan Terrace , Clifton, Bristol, Gloucestershire, South-west England, England"
44276,"Plymouth, Devon, Devon & Cornwall, England"
45501,"Briarley, Aigburth, Liverpool, Lancashire, Merseyside, North-west England, England"
13594,"32 Upper Berkeley Street, London, Middlesex, London, England"
